project_id,milestone_name,planned_date,achieved_date,is_delayed
PRJ-00477,Forest & Environmental Clearance,2022-08-14,2022-12-27,True
PRJ-00477,EPC / HAM Contract Award & Financial Close,2023-01-09,2023-05-08,True
PRJ-00477,"Earthwork, Embankment & Subgrade Completion",2023-06-05,2023-07-19,True
PRJ-00477,Major Bridges & Flyover Structures Erection,2023-10-31,2024-05-17,True
PRJ-00477,"Bituminous Pavement, Signage & Final COD",2024-03-27,,True
PRJ-00478,Statutory Approvals & Land Possession,2021-10-06,2021-10-12,False
PRJ-00478,Engineering Design & EPC Contract Award,2022-03-21,2022-08-06,True
PRJ-00478,Civil Works Foundation & Substructure,2022-09-03,2023-02-25,True
PRJ-00478,Main Equipment Supply & Installation,2023-02-16,2023-07-27,True
PRJ-00478,"Piping, Cabling & Auxiliary Works",2023-08-01,2023-12-16,True
PRJ-00478,"Pre-commissioning, Testing & Final Handover",2024-01-14,2024-04-21,True
PRJ-00479,Detailed Alignment Survey & RoW Acquisition,2024-01-17,2024-01-18,False
PRJ-00479,Forest & Railway Board Sanction,2024-07-06,2024-07-16,False
PRJ-00479,Tendering & Major Civil Contract Award,2024-12-24,2025-01-02,False
PRJ-00479,"Earthwork, Tunnels & Bridge Abutments",2025-06-13,2025-06-19,False
PRJ-00479,Track Laying & 25kV OHE Electrification,2025-11-30,2025-11-25,False
PRJ-00479,Signalling (Kavach) & CRS Safety Inspection,2026-05-20,2026-05-10,False
PRJ-00480,Detailed Alignment Survey & RoW Acquisition,2024-11-25,2024-12-03,False
PRJ-00480,Forest & Railway Board Sanction,2025-05-10,2025-07-02,True
PRJ-00480,Tendering & Major Civil Contract Award,2025-10-23,,True
PRJ-00480,"Earthwork, Tunnels & Bridge Abutments",2026-04-07,,True
PRJ-00480,Track Laying & 25kV OHE Electrification,2026-09-20,,False
PRJ-00480,Signalling (Kavach) & CRS Safety Inspection,2027-03-05,,False
PRJ-00481,Land Acquisition & 3D Notification (90% RoW),2025-01-27,2025-02-06,False
PRJ-00481,Forest & Environmental Clearance,2025-05-18,,True
PRJ-00481,EPC / HAM Contract Award & Financial Close,2025-09-06,,True
PRJ-00481,"Earthwork, Embankment & Subgrade Completion",2025-12-26,,True
PRJ-00481,Major Bridges & Flyover Structures Erection,2026-04-15,,True
PRJ-00481,"Bituminous Pavement, Signage & Final COD",2026-08-04,,False
PRJ-00482,AERB Site Clearance & Environmental Approval,2024-02-18,2024-02-03,False
PRJ-00482,First Pour of Concrete (FPC) Milestone,2024-06-12,2024-12-19,True
PRJ-00482,Reactor Building Inner Containment Dome,2024-10-06,2025-05-04,True
PRJ-00482,Reactor Pressure Vessel & Steam Generator Installation,2025-01-29,2025-07-10,True
PRJ-00482,"Secondary Piping, Turbine & Grid Interface",2025-05-24,,True
PRJ-00482,AERB Fuel Loading Permission & Full Power COD,2025-09-17,,True
PRJ-00483,Detailed Alignment Survey & RoW Acquisition,2025-09-01,2025-08-23,False
PRJ-00483,Forest & Railway Board Sanction,2026-02-28,2026-02-24,False
PRJ-00483,Tendering & Major Civil Contract Award,2026-08-27,,False
PRJ-00483,"Earthwork, Tunnels & Bridge Abutments",2027-02-23,,False
PRJ-00483,Track Laying & 25kV OHE Electrification,2027-08-22,,False
PRJ-00483,Signalling (Kavach) & CRS Safety Inspection,2028-02-18,,False
PRJ-00484,Land Acquisition & 3D Notification (90% RoW),2024-05-07,2024-04-30,False
PRJ-00484,Forest & Environmental Clearance,2024-10-16,2025-06-13,True
PRJ-00484,EPC / HAM Contract Award & Financial Close,2025-03-26,,True
PRJ-00484,"Earthwork, Embankment & Subgrade Completion",2025-09-04,,True
PRJ-00484,Major Bridges & Flyover Structures Erection,2026-02-12,,True
PRJ-00484,"Bituminous Pavement, Signage & Final COD",2026-07-24,,True
PRJ-00485,Detailed Alignment Survey & RoW Acquisition,2024-01-18,2024-01-18,False
PRJ-00485,Forest & Railway Board Sanction,2024-09-14,2025-03-06,True
PRJ-00485,Tendering & Major Civil Contract Award,2025-05-12,,True
PRJ-00485,"Earthwork, Tunnels & Bridge Abutments",2026-01-07,,True
PRJ-00485,Track Laying & 25kV OHE Electrification,2026-09-04,,False
PRJ-00485,Signalling (Kavach) & CRS Safety Inspection,2027-05-02,,False
PRJ-00486,Detailed Alignment Survey & RoW Acquisition,2021-10-14,2021-10-22,False
PRJ-00486,Forest & Railway Board Sanction,2022-03-11,2022-03-11,False
PRJ-00486,Tendering & Major Civil Contract Award,2022-08-06,2022-08-16,False
PRJ-00486,"Earthwork, Tunnels & Bridge Abutments",2022-12-31,2022-12-16,False
PRJ-00486,Track Laying & 25kV OHE Electrification,2023-05-28,2023-05-14,False
PRJ-00486,Signalling (Kavach) & CRS Safety Inspection,2023-10-23,2023-10-10,False
PRJ-00487,Statutory Approvals & Land Possession,2023-10-15,2023-10-03,False
PRJ-00487,Engineering Design & EPC Contract Award,2024-04-17,2024-10-10,True
PRJ-00487,Civil Works Foundation & Substructure,2024-10-18,,True
PRJ-00487,Main Equipment Supply & Installation,2025-04-21,,True
PRJ-00487,"Piping, Cabling & Auxiliary Works",2025-10-23,,True
PRJ-00487,"Pre-commissioning, Testing & Final Handover",2026-04-25,,True
PRJ-00488,Statutory Approvals & Land Possession,2020-12-05,2020-12-15,False
PRJ-00488,Engineering Design & EPC Contract Award,2021-06-08,2021-06-16,False
PRJ-00488,Civil Works Foundation & Substructure,2021-12-09,2021-12-17,False
PRJ-00488,Main Equipment Supply & Installation,2022-06-12,2022-06-04,False
PRJ-00488,"Piping, Cabling & Auxiliary Works",2022-12-14,2022-12-12,False
PRJ-00488,"Pre-commissioning, Testing & Final Handover",2023-06-16,2023-06-07,False
PRJ-00489,Detailed Alignment Survey & RoW Acquisition,2023-08-11,2023-08-09,False
PRJ-00489,Forest & Railway Board Sanction,2024-03-20,2024-08-18,True
PRJ-00489,Tendering & Major Civil Contract Award,2024-10-27,2025-05-19,True
PRJ-00489,"Earthwork, Tunnels & Bridge Abutments",2025-06-06,,True
PRJ-00489,Track Laying & 25kV OHE Electrification,2026-01-13,,True
PRJ-00489,Signalling (Kavach) & CRS Safety Inspection,2026-08-23,,False
PRJ-00490,Statutory Approvals & Land Possession,2024-10-17,2024-10-25,False
PRJ-00490,Engineering Design & EPC Contract Award,2025-04-10,2025-04-16,False
PRJ-00490,Civil Works Foundation & Substructure,2025-10-03,2025-10-13,False
PRJ-00490,Main Equipment Supply & Installation,2026-03-27,2026-03-13,False
PRJ-00490,"Piping, Cabling & Auxiliary Works",2026-09-18,,False
PRJ-00490,"Pre-commissioning, Testing & Final Handover",2027-03-13,,False
PRJ-00491,Stage-II Forest Clearance & R&R Settlement,2026-11-15,,False
PRJ-00491,River Diversion & Coffer Dam Construction,2027-05-28,,False
PRJ-00491,Head Race Tunnel (HRT) Excavation,2027-12-08,,False
PRJ-00491,Main Dam Concrete Placement / Embankment,2028-06-19,,False
PRJ-00491,Turbine & Generator Assembly Erection,2028-12-30,,False
PRJ-00491,Reservoir Impoundment & Grid Synchronization,2029-07-12,,False
PRJ-00492,Land Acquisition & 3D Notification (90% RoW),2023-04-22,2023-05-01,False
PRJ-00492,Forest & Environmental Clearance,2023-11-25,2024-06-06,True
PRJ-00492,EPC / HAM Contract Award & Financial Close,2024-06-29,2024-11-10,True
PRJ-00492,"Earthwork, Embankment & Subgrade Completion",2025-02-01,,True
PRJ-00492,Major Bridges & Flyover Structures Erection,2025-09-06,,True
PRJ-00492,"Bituminous Pavement, Signage & Final COD",2026-04-11,,True
PRJ-00493,Land Acquisition & 3D Notification (90% RoW),2023-10-08,2023-09-25,False
PRJ-00493,Forest & Environmental Clearance,2024-03-13,2024-03-09,False
PRJ-00493,EPC / HAM Contract Award & Financial Close,2024-08-17,2024-08-15,False
PRJ-00493,"Earthwork, Embankment & Subgrade Completion",2025-01-21,2025-01-25,False
PRJ-00493,Major Bridges & Flyover Structures Erection,2025-06-27,2025-07-05,False
PRJ-00493,"Bituminous Pavement, Signage & Final COD",2025-12-01,2025-12-03,False
PRJ-00494,Detailed Alignment Survey & RoW Acquisition,2022-08-02,2022-08-05,False
PRJ-00494,Forest & Railway Board Sanction,2022-12-09,2022-11-26,False
PRJ-00494,Tendering & Major Civil Contract Award,2023-04-17,2023-04-05,False
PRJ-00494,"Earthwork, Tunnels & Bridge Abutments",2023-08-24,2023-08-14,False
PRJ-00494,Track Laying & 25kV OHE Electrification,2024-01-01,2023-12-24,False
PRJ-00494,Signalling (Kavach) & CRS Safety Inspection,2024-05-09,2024-05-10,False
PRJ-00495,Detailed Alignment Survey & RoW Acquisition,2025-09-29,2025-09-27,False
PRJ-00495,Forest & Railway Board Sanction,2026-02-28,2026-02-24,False
PRJ-00495,Tendering & Major Civil Contract Award,2026-07-30,2026-07-20,False
PRJ-00495,"Earthwork, Tunnels & Bridge Abutments",2026-12-30,,False
PRJ-00495,Track Laying & 25kV OHE Electrification,2027-05-31,,False
PRJ-00495,Signalling (Kavach) & CRS Safety Inspection,2027-10-30,,False
PRJ-00496,Statutory Approvals & Land Possession,2021-07-10,2021-07-17,False
PRJ-00496,Engineering Design & EPC Contract Award,2022-01-11,2022-01-01,False
PRJ-00496,Civil Works Foundation & Substructure,2022-07-14,2022-06-30,False
PRJ-00496,Main Equipment Supply & Installation,2023-01-15,2023-01-12,False
PRJ-00496,"Piping, Cabling & Auxiliary Works",2023-07-19,2023-07-23,False
PRJ-00496,"Pre-commissioning, Testing & Final Handover",2024-01-19,2024-01-17,False
PRJ-00497,Land Acquisition & 3D Notification (90% RoW),2020-10-07,2020-09-29,False
PRJ-00497,Forest & Environmental Clearance,2021-03-18,2021-10-16,True
PRJ-00497,EPC / HAM Contract Award & Financial Close,2021-08-26,2021-11-16,True
PRJ-00497,"Earthwork, Embankment & Subgrade Completion",2022-02-04,2022-04-23,True
PRJ-00497,Major Bridges & Flyover Structures Erection,2022-07-15,2023-03-10,True
PRJ-00497,"Bituminous Pavement, Signage & Final COD",2022-12-24,2023-08-11,True
PRJ-00498,Detailed Alignment Survey & RoW Acquisition,2022-09-14,2022-09-24,False
PRJ-00498,Forest & Railway Board Sanction,2023-04-10,2023-06-16,True
PRJ-00498,Tendering & Major Civil Contract Award,2023-11-04,2023-12-11,True
PRJ-00498,"Earthwork, Tunnels & Bridge Abutments",2024-05-29,2024-09-10,True
PRJ-00498,Track Laying & 25kV OHE Electrification,2024-12-23,2025-03-30,True
PRJ-00498,Signalling (Kavach) & CRS Safety Inspection,2025-07-19,,True
PRJ-00499,Statutory Approvals & Land Possession,2026-01-14,2026-01-05,False
PRJ-00499,Engineering Design & EPC Contract Award,2026-05-28,2026-06-04,False
PRJ-00499,Civil Works Foundation & Substructure,2026-10-09,,False
PRJ-00499,Main Equipment Supply & Installation,2027-02-20,,False
PRJ-00499,"Piping, Cabling & Auxiliary Works",2027-07-04,,False
PRJ-00499,"Pre-commissioning, Testing & Final Handover",2027-11-15,,False
PRJ-00500,Statutory Approvals & Land Possession,2021-02-28,2021-03-04,False
PRJ-00500,Engineering Design & EPC Contract Award,2021-07-21,2022-02-17,True
PRJ-00500,Civil Works Foundation & Substructure,2021-12-11,2022-07-20,True
PRJ-00500,Main Equipment Supply & Installation,2022-05-03,2022-12-26,True
PRJ-00500,"Piping, Cabling & Auxiliary Works",2022-09-23,2022-11-03,True
PRJ-00500,"Pre-commissioning, Testing & Final Handover",2023-02-13,,True
PRJ-00501,Land & Depot Acquisition Approval,2024-06-15,2024-06-16,False
PRJ-00501,Utility Shifting & Tree Clearance,2024-12-03,2024-12-03,False
PRJ-00501,Viaduct Pier Construction & TBM Tunneling,2025-05-23,2025-05-18,False
PRJ-00501,Underground / Elevated Stations Civil Structure,2025-11-10,2025-11-09,False
PRJ-00501,Third Rail / OHE & CBTC Signalling,2026-04-29,2026-04-18,False
PRJ-00501,Rolling Stock Trials & CMRS Certification,2026-10-17,,False
PRJ-00502,Land Acquisition & 3D Notification (90% RoW),2020-11-19,2020-11-17,False
PRJ-00502,Forest & Environmental Clearance,2021-03-24,2021-07-04,True
PRJ-00502,EPC / HAM Contract Award & Financial Close,2021-07-26,2021-10-31,True
PRJ-00502,"Earthwork, Embankment & Subgrade Completion",2021-11-28,2022-06-02,True
PRJ-00502,Major Bridges & Flyover Structures Erection,2022-04-02,,True
PRJ-00502,"Bituminous Pavement, Signage & Final COD",2022-08-04,,True
PRJ-00503,Land Acquisition & 3D Notification (90% RoW),2022-07-25,2022-07-11,False
PRJ-00503,Forest & Environmental Clearance,2022-12-24,2023-03-22,True
PRJ-00503,EPC / HAM Contract Award & Financial Close,2023-05-25,2023-08-09,True
PRJ-00503,"Earthwork, Embankment & Subgrade Completion",2023-10-25,2023-12-03,True
PRJ-00503,Major Bridges & Flyover Structures Erection,2024-03-25,,True
PRJ-00503,"Bituminous Pavement, Signage & Final COD",2024-08-24,,True
PRJ-00504,Land Acquisition & 3D Notification (90% RoW),2023-08-25,2023-09-02,False
PRJ-00504,Forest & Environmental Clearance,2024-01-20,2024-01-09,False
PRJ-00504,EPC / HAM Contract Award & Financial Close,2024-06-16,2024-06-04,False
PRJ-00504,"Earthwork, Embankment & Subgrade Completion",2024-11-10,2024-11-06,False
PRJ-00504,Major Bridges & Flyover Structures Erection,2025-04-07,2025-03-25,False
PRJ-00504,"Bituminous Pavement, Signage & Final COD",2025-09-02,2025-08-24,False
PRJ-00505,Detailed Alignment Survey & RoW Acquisition,2023-06-12,2023-06-10,False
PRJ-00505,Forest & Railway Board Sanction,2023-10-19,2023-12-07,True
PRJ-00505,Tendering & Major Civil Contract Award,2024-02-25,2024-05-28,True
PRJ-00505,"Earthwork, Tunnels & Bridge Abutments",2024-07-03,2025-02-14,True
PRJ-00505,Track Laying & 25kV OHE Electrification,2024-11-10,2025-04-16,True
PRJ-00505,Signalling (Kavach) & CRS Safety Inspection,2025-03-19,2025-10-08,True
PRJ-00506,Land Acquisition & 3D Notification (90% RoW),2024-04-28,2024-05-05,False
PRJ-00506,Forest & Environmental Clearance,2024-10-11,2024-10-17,False
PRJ-00506,EPC / HAM Contract Award & Financial Close,2025-03-26,2025-03-26,False
PRJ-00506,"Earthwork, Embankment & Subgrade Completion",2025-09-08,2025-09-07,False
PRJ-00506,Major Bridges & Flyover Structures Erection,2026-02-21,2026-02-26,False
PRJ-00506,"Bituminous Pavement, Signage & Final COD",2026-08-06,2026-07-30,False
PRJ-00507,Detailed Alignment Survey & RoW Acquisition,2024-03-14,2024-03-19,False
PRJ-00507,Forest & Railway Board Sanction,2025-01-08,2025-01-02,False
PRJ-00507,Tendering & Major Civil Contract Award,2025-11-04,2025-10-30,False
PRJ-00507,"Earthwork, Tunnels & Bridge Abutments",2026-08-31,2026-09-10,False
PRJ-00507,Track Laying & 25kV OHE Electrification,2027-06-27,,False
PRJ-00507,Signalling (Kavach) & CRS Safety Inspection,2028-04-22,,False
PRJ-00508,Land Acquisition & 3D Notification (90% RoW),2022-12-17,2022-12-26,False
PRJ-00508,Forest & Environmental Clearance,2023-05-23,2023-05-20,False
PRJ-00508,EPC / HAM Contract Award & Financial Close,2023-10-27,2023-10-21,False
PRJ-00508,"Earthwork, Embankment & Subgrade Completion",2024-04-01,2024-04-06,False
PRJ-00508,Major Bridges & Flyover Structures Erection,2024-09-05,2024-09-14,False
PRJ-00508,"Bituminous Pavement, Signage & Final COD",2025-02-09,2025-02-14,False
PRJ-00509,AERB Site Clearance & Environmental Approval,2023-07-04,2023-07-04,False
PRJ-00509,First Pour of Concrete (FPC) Milestone,2023-12-31,2024-05-23,True
PRJ-00509,Reactor Building Inner Containment Dome,2024-06-28,2024-11-04,True
PRJ-00509,Reactor Pressure Vessel & Steam Generator Installation,2024-12-25,,True
PRJ-00509,"Secondary Piping, Turbine & Grid Interface",2025-06-23,,True
PRJ-00509,AERB Fuel Loading Permission & Full Power COD,2025-12-20,,True
PRJ-00510,Statutory Approvals & Land Possession,2024-02-12,2024-02-11,False
PRJ-00510,Engineering Design & EPC Contract Award,2024-08-15,2025-03-06,True
PRJ-00510,Civil Works Foundation & Substructure,2025-02-15,2025-05-13,True
PRJ-00510,Main Equipment Supply & Installation,2025-08-19,2026-03-02,True
PRJ-00510,"Piping, Cabling & Auxiliary Works",2026-02-20,,True
PRJ-00510,"Pre-commissioning, Testing & Final Handover",2026-08-23,,False
PRJ-00511,Statutory Approvals & Land Possession,2024-03-20,2024-03-14,False
PRJ-00511,Engineering Design & EPC Contract Award,2024-07-13,2024-07-05,False
PRJ-00511,Civil Works Foundation & Substructure,2024-11-06,2024-11-07,False
PRJ-00511,Main Equipment Supply & Installation,2025-03-01,2025-02-27,False
PRJ-00511,"Piping, Cabling & Auxiliary Works",2025-06-24,2025-06-18,False
PRJ-00511,"Pre-commissioning, Testing & Final Handover",2025-10-18,2025-10-21,False
PRJ-00512,Land Acquisition & 3D Notification (90% RoW),2025-01-05,2025-01-08,False
PRJ-00512,Forest & Environmental Clearance,2025-05-19,2025-05-06,False
PRJ-00512,EPC / HAM Contract Award & Financial Close,2025-09-30,2025-10-09,False
PRJ-00512,"Earthwork, Embankment & Subgrade Completion",2026-02-11,2026-02-12,False
PRJ-00512,Major Bridges & Flyover Structures Erection,2026-06-25,2026-06-10,False
PRJ-00512,"Bituminous Pavement, Signage & Final COD",2026-11-06,,False
PRJ-00513,Land Acquisition & 3D Notification (90% RoW),2023-09-09,2023-09-15,False
PRJ-00513,Forest & Environmental Clearance,2024-02-22,2024-02-21,False
PRJ-00513,EPC / HAM Contract Award & Financial Close,2024-08-06,2024-08-10,False
PRJ-00513,"Earthwork, Embankment & Subgrade Completion",2025-01-19,2025-01-29,False
PRJ-00513,Major Bridges & Flyover Structures Erection,2025-07-04,2025-06-27,False
PRJ-00513,"Bituminous Pavement, Signage & Final COD",2025-12-17,2025-12-12,False
PRJ-00514,Land Acquisition & 3D Notification (90% RoW),2025-10-03,,True
PRJ-00514,Forest & Environmental Clearance,2026-02-14,,True
PRJ-00514,EPC / HAM Contract Award & Financial Close,2026-06-28,,True
PRJ-00514,"Earthwork, Embankment & Subgrade Completion",2026-11-09,,False
PRJ-00514,Major Bridges & Flyover Structures Erection,2027-03-23,,False
PRJ-00514,"Bituminous Pavement, Signage & Final COD",2027-08-04,,False
PRJ-00515,Statutory Approvals & Land Possession,2025-07-18,2025-07-07,False
PRJ-00515,Engineering Design & EPC Contract Award,2025-12-27,2025-12-16,False
PRJ-00515,Civil Works Foundation & Substructure,2026-06-06,2026-05-22,False
PRJ-00515,Main Equipment Supply & Installation,2026-11-15,,False
PRJ-00515,"Piping, Cabling & Auxiliary Works",2027-04-25,,False
PRJ-00515,"Pre-commissioning, Testing & Final Handover",2027-10-04,,False
PRJ-00516,Statutory Approvals & Land Possession,2021-02-16,2021-02-10,False
PRJ-00516,Engineering Design & EPC Contract Award,2021-08-29,2022-04-13,True
PRJ-00516,Civil Works Foundation & Substructure,2022-03-11,2022-08-06,True
PRJ-00516,Main Equipment Supply & Installation,2022-09-21,2022-11-27,True
PRJ-00516,"Piping, Cabling & Auxiliary Works",2023-04-03,,True
PRJ-00516,"Pre-commissioning, Testing & Final Handover",2023-10-14,,True
PRJ-00517,Statutory Approvals & Land Possession,2026-09-17,,False
PRJ-00517,Engineering Design & EPC Contract Award,2027-03-21,,False
PRJ-00517,Civil Works Foundation & Substructure,2027-09-21,,False
PRJ-00517,Main Equipment Supply & Installation,2028-03-24,,False
PRJ-00517,"Piping, Cabling & Auxiliary Works",2028-09-25,,False
PRJ-00517,"Pre-commissioning, Testing & Final Handover",2029-03-28,,False
PRJ-00518,Statutory Approvals & Land Possession,2026-05-04,,True
PRJ-00518,Engineering Design & EPC Contract Award,2026-10-08,,False
PRJ-00518,Civil Works Foundation & Substructure,2027-03-14,,False
PRJ-00518,Main Equipment Supply & Installation,2027-08-18,,False
PRJ-00518,"Piping, Cabling & Auxiliary Works",2028-01-22,,False
PRJ-00518,"Pre-commissioning, Testing & Final Handover",2028-06-27,,False
